,date,sitename,value,fips
7123,2020-03-02,WATSON,2.0,21111
7129,2020-03-02,Cannons Lane,1.0,21111
7137,2020-03-02,Firearms Training,0.0,21111
7193,2020-03-02,Chalmette Vista,0.0,22087
7216,2020-03-02,Portland - Deering Oaks,0.0,23005
7222,2020-03-02,Acadia NP - McFarland,0.0,23009
7224,2020-03-02,Moran,0.0,24001
7225,2020-03-02,Horse Rock,1.0,24001
7226,2020-03-02,Riviera Beach,1.0,24003
7233,2020-03-02,Essex,1.0,24005
7239,2020-03-02,Horn Point,0.0,24019
7257,2020-03-02,HU-Beltsville,0.0,24033
7268,2020-03-02,Fall River,0.0,25005
7289,2020-03-02,WARE,0.0,25015
7297,2020-03-02,BOSTON-KENMORE,0.0,25025
7302,2020-03-02,Boston - Roxbury,0.0,25025
7309,2020-03-02,Worcester,0.0,25027
7317,2020-03-02,LANSING FILLEY ST,1.0,26065
7323,2020-03-02,GRAND RAPIDS,0.0,26081
7328,2020-03-02,MONROE STERLING ST PK,0.0,26115
7329,2020-03-02,WEST OLIVE,0.0,26139
7331,2020-03-02,PORT HURON,1.0,26147
7341,2020-03-02,ALLEN PARK,0.0,26163
7342,2020-03-02,DETROIT - SOUTHWEST ,1.0,26163
7348,2020-03-02,NMH48217,1.0,26163
7351,2020-03-02,DET POLICE 4TH,1.0,26163
7354,2020-03-02,TRINITY ST MARKS,1.0,26163
7355,2020-03-02,MILITARY PARK,1.0,26163
7363,2020-03-02,Blaine,0.0,27003
7376,2020-03-02,Minneapolis-Downtown,0.0,27053
7406,2020-03-02,Jackson NCORE,0.0,28049
7409,2020-03-02,PASCAGOULA,0.0,28059
7419,2020-03-02,Buick NE,3.0,29093
7422,2020-03-02,Troost,1.0,29095
7428,2020-03-02,"Herculaneum, Mott Street",0.0,29099
7432,2020-03-02,MTSP,0.0,29137
7433,2020-03-02,Rider Trail I-70,1.0,29189
7440,2020-03-02,BLAIR STREET,0.0,29510
7490,2020-03-02,Billings Coburn Rd,0.0,30111
7497,2020-03-02,NCORE,0.0,31055
7498,2020-03-02,16th and Whitmore,0.0,31055
7503,2020-03-02,Sheldon Station,0.0,31109
7530,2020-03-02,Jerome Mack,0.0,32003
7556,2020-03-02,Reno3,0.0,32031
7594,2020-03-02,Miller State Park,0.0,33011
7595,2020-03-02,Pembroke Exchange St,1.0,33013
7600,2020-03-02,Portsmouth,2.0,33015
7607,2020-03-02,Londonderry - Moose Hill,0.0,33015
7611,2020-03-02,Brigantine,0.0,34001
7617,2020-03-02,Camden Spruce St,0.0,34007
7624,2020-03-02,Newark Firehouse,0.0,34013
7627,2020-03-02,Bayonne,0.0,34017
7629,2020-03-02,Jersey City,0.0,34017
7643,2020-03-02,Chester,0.0,34027
7645,2020-03-02,Elizabeth,0.0,34039
7648,2020-03-02,Elizabeth Trailer,0.0,34039
7652,2020-03-02,Columbia,0.0,34041
7681,2020-03-02,Bloomfield,0.0,35045
7689,2020-03-02,Substation,0.0,35045
7767,2020-03-02,BAYVIEW,0.0,37013
7768,2020-03-02,Southport DRR,0.0,37019
7770,2020-03-02,Skyland DRR,0.0,37021
7771,2020-03-02,LENOIR,0.0,37027
7781,2020-03-02,Durham Armory,0.0,37063
7790,2020-03-02,HATTIEAVEN,0.0,37067
7794,2020-03-02,Canton DRR,0.0,37087
7798,2020-03-02,JAMESVIL,0.0,37117
7809,2020-03-02,Semora DRR,0.0,37145
7815,2020-03-02,Millbrook NCore,0.0,37183
7824,2020-03-02,Lostwood NWR,2.0,38013
7829,2020-03-02,Bismarck Residential,0.0,38015
7834,2020-03-02,Fargo NW,1.0,38017
7839,2020-03-02,TRNP-NU,0.0,38053
7843,2020-03-02,Beulah North,0.0,38057
7848,2020-03-02,Hannover,1.0,38065
7853,2020-03-02,RYDER,0.0,38101
7855,2020-03-02,West Union,0.0,39001
7857,2020-03-02,Lima,0.0,39003
7858,2020-03-02,Conneaut,0.0,39007
7859,2020-03-02,Shadyside PSD,0.0,39013
7860,2020-03-02,Amanda  Elementary,0.0,39017
7861,2020-03-02,Yankee Road,1.0,39017
7862,2020-03-02,Made,1.0,39017
7865,2020-03-02,Mud Run,0.0,39023
7867,2020-03-02,East Liverpool,0.0,39029
7868,2020-03-02,St Theodosius,0.0,39035
7869,2020-03-02,Fire Station 13,1.0,39035
7876,2020-03-02,G.T.Craig,0.0,39035
7877,2020-03-02,Harvard Yards,2.0,39035
7883,2020-03-02,Columbus - Fairgrounds,0.0,39049
7886,2020-03-02,Cheshire,9.0,39053
7889,2020-03-02,Colerain,0.0,39061
7895,2020-03-02,Taft,2.0,39061
7899,2020-03-02,Steubenville,1.0,39081
7900,2020-03-02,Eastlake,2.0,39085
7902,2020-03-02,Painesville - JFS,0.0,39085
7904,2020-03-02,Ironton - ODOT,0.0,39087
7905,2020-03-02,Collins Park,0.0,39095
7907,2020-03-02,Youngstown - Oakhill,1.0,39099
7911,2020-03-02,Hackney,3.0,39115
7920,2020-03-02,East High School,0.0,39153
7921,2020-03-02,Akron NIFH/STEM,0.0,39153
7928,2020-03-02,STILWELL CASTNET & NCORE,1.0,40001
7943,2020-03-02,Kremlin,0.0,40047
7946,2020-03-02,Ponca City,0.0,40071
7947,2020-03-02,Pryor,2.0,40097
7948,2020-03-02,Ft. Gibson,1.0,40101
7957,2020-03-02,North OKC,0.0,40109
7968,2020-03-02,Tulsa 0175,0.0,40143
7971,2020-03-02,Tulsa 0179,1.0,40143
7972,2020-03-02,Tulsa 0235,0.0,40143
7977,2020-03-02,Tulsa,0.0,40143
8008,2020-03-02,Portland - SE Lafayette,0.0,41051
8130,2020-03-02,NEW,1.0,42101
8132,2020-03-02,RIT,1.0,42101
8173,2020-03-02,Jenkins Avenue,0.0,45019
8177,2020-03-02,Cape Romain,0.0,45019
8187,2020-03-02,Greenville-ESC,0.0,45045
8190,2020-03-02,Irmo,0.0,45063
8195,2020-03-02,Parklane,0.0,45079
8201,2020-03-02,York Landfill,0.0,45091
8258,2020-03-02,Eastman Ross N Robinson,3.0,47163
8259,2020-03-02,Skyland Drive,2.0,47163
8465,2020-03-02,Underhill,0.0,50007
8472,2020-03-02,RUTLAND,0.0,50021
8475,2020-03-02,SHIRLEY PLANTATION,0.0,51036
8477,2020-03-02,FRANCONIA,0.0,51059
8485,2020-03-02,MATH & SCIENCE CTR,0.0,51087
8493,2020-03-02,EAST VINTON ELEMENTARY SCHOOL,0.0,51161
8494,2020-03-02,Rockingham,1.0,51165
8497,2020-03-02,HAMPTON,0.0,51650
8499,2020-03-02,NORFOLK - NOAA,0.0,51710
8510,2020-03-02,Cheeka Peak,0.0,53009
8534,2020-03-02,Seattle-Beacon Hill,0.0,53033
8551,2020-03-02,Anacortes-202 Ave (SO-AQS),0.0,53057
8585,2020-03-02,Bean,0.0,54057
8592,2020-03-02,GREEN BAY E HIGH,0.0,55009
8594,2020-03-02,MADISON EAST,0.0,55025
8600,2020-03-02,Horicon Wildlife Area,0.0,55027
8606,2020-03-02,POTAWATOMI ,0.0,55041
8615,2020-03-02,MILWAUKEE SER DNR,0.0,55079
8619,2020-03-02,RHINELANDER,0.0,55085
8636,2020-03-02,Sinclair In-Town,1.0,56007
8652,2020-03-02,Cheyenne NCore,0.0,56021
8682,2020-03-02,Moxa Arch,0.0,56037
8708,2020-03-02,Long Beach Signal Hill,0.0,84006
8723,2020-03-02,KS Hawaii,0.0,84015
8730,2020-03-02,East Chicago - Marina,0.0,84018
8742,2020-03-02,Lake Ilo,0.0,84038
8756,2020-03-02,Happy Hill,3.0,84047
8771,2020-03-02,Laramie County Mobile,0.0,84056
8776,2020-03-02,James Town Mobile,0.0,84056
8824,2020-04-02,NCore,7.0,02090
8840,2020-04-02,Miami Jones Ranch,1.0,04007
8841,2020-04-02,Miami Town Site,1.0,04007
8843,2020-04-02,Hayden,0.0,04007
8866,2020-04-02,Phoenix JLG Supersite,0.0,04013
8939,2020-04-02,Oakland West,0.0,06001
8973,2020-04-02,Concord,0.0,06013
8974,2020-04-02,Richmond - 7th St,0.0,06013
8978,2020-04-02,Bethel Island,0.0,06013
8983,2020-04-02,San Pablo - Rumrill,0.0,06013
8996,2020-04-02,Fresno - Garland,0.0,06019
9018,2020-04-02,Calexico - Ethel Street,0.0,06025
9033,2020-04-02,NCore - White Mountain Research Station - OVL,0.0,06027
9101,2020-04-02,LAX-Hastings,0.0,06037
9209,2020-04-02,Riverside - Rubidoux,0.0,06065
9227,2020-04-02,Arden Arcade - Del Paso Manor,0.0,06067
9267,2020-04-02,Fontana - Arrow Highway,0.0,06071
9312,2020-04-02,Mesa 2 /Nipomo,0.0,06079
9398,2020-04-02,Vallejo,0.0,06095
9460,2020-04-02,Welby - 78th Ave. & Steele St.,0.0,08001
9467,2020-04-02,7004,1.0,08007
9474,2020-04-02,Denver - CAMP - 2105 Broadway,0.0,08031
9479,2020-04-02,La Casa NCORE - 4545 Navajo St.,0.0,08031
9489,2020-04-02,Colorado Springs - Highway 24,0.0,08041
9534,2020-04-02,Bridgeport,0.0,09001
9549,2020-04-02,Cornwall,0.0,09005
9554,2020-04-02,New Haven - Criscuolo Park,0.0,09009
9566,2020-04-02,LUMS 2,0.0,10003
9568,2020-04-02,Rte 9 Del. City,0.0,10003
9573,2020-04-02,BELLFNT2,0.0,10003
9578,2020-04-02,MLK,1.0,10003
9591,2020-04-02,McMillan NCORE,0.0,11001
9612,2020-04-02,NCORE,1.0,12011
9620,2020-04-02,Crystal River Preserve,1.0,12017
9629,2020-04-02,Kooker Park,0.0,12031
9633,2020-04-02,Cedar Bay,1.0,12031
9654,2020-04-02,EAST BAY,0.0,12057
9656,2020-04-02,APOLLO BEACH,0.0,12057
9661,2020-04-02,DAVIS ISLAND,0.0,12057
9684,2020-04-02,Port Manatee,0.0,12081
9703,2020-04-02,FBHWWTP,1.0,12089
9711,2020-04-02,Winter Park,0.0,12095
9731,2020-04-02,Sikes Elementary School,0.0,12105
9761,2020-04-02,Macon Forestry,0.0,13021
9762,2020-04-02,Savannah East President,0.0,13051
9765,2020-04-02,Savannah L&A,0.0,13051
9773,2020-04-02,South DeKalb,0.0,13089
9774,2020-04-02,Rome-Kraftsman,0.0,13115
9776,2020-04-02,United Ave,0.0,13121
9791,2020-04-02,Augusta,1.0,13245
9794,2020-04-02,Hawaii Volcanoes NP - Visitor's Center,0.0,15001
9796,2020-04-02,Hilo,1.0,15001
9798,2020-04-02,Kona,0.0,15001
9800,2020-04-02,Pahala,1.0,15001
9802,2020-04-02,Ocean View,0.0,15001
9804,2020-04-02,Mountain View,2.0,15001
9808,2020-04-02,Kapolei,0.0,15003
9812,2020-04-02,Honolulu,0.0,15003
9825,2020-04-02,St. Lukes Meridian,0.0,16001
9828,2020-04-02,Pocatello STP,4.0,16005
9843,2020-04-02,Soda Springs Monsanto,1.0,16029
9858,2020-04-02,Bondville,0.0,17019
9911,2020-04-02,New Albany,0.0,18043
9928,2020-04-02,Gary-IITRI,0.0,18089
9932,2020-04-02,Hammond-141st St,0.0,18089
9944,2020-04-02,Indpls-Harding St,0.0,18097
9950,2020-04-02,Indpls-Washington Park,0.0,18097
9982,2020-04-02,Evansville-Buena Vista,0.0,18163
9987,2020-04-02,Terre Haute-Lafayette Ave,1.0,18167
9998,2020-04-02,"Clinton, Chancy Park",0.0,19045
10001,2020-04-02,PUBLIC HEALTH,0.0,19113
10002,2020-04-02,TAIT CUMMINS,0.0,19113
10003,2020-04-02,"Muscatine, Greenwood",0.0,19139
10005,2020-04-02,"Muscatine, High School East Campus",0.0,19139
10006,2020-04-02,"Muscatine, Musser Park",0.0,19139
10013,2020-04-02,"Davenport, 10th & Vine",0.0,19163
10016,2020-04-02,Lake Sugema,0.0,19177
10025,2020-04-02,Chanute,0.0,20133
10040,2020-04-02,PECK,0.0,20191
10045,2020-04-02,Cedar Bluff,-2.0,20195
10050,2020-04-02,WY/KC,0.0,20209
10064,2020-04-02,WATSON,1.0,21111
10070,2020-04-02,Cannons Lane,0.0,21111
10078,2020-04-02,Firearms Training,0.0,21111
10136,2020-04-02,Chalmette Vista,1.0,22087
10158,2020-04-02,Portland - Deering Oaks,0.0,23005
10164,2020-04-02,Acadia NP - McFarland,0.0,23009
10168,2020-04-02,Moran,0.0,24001
10169,2020-04-02,Horse Rock,1.0,24001
10170,2020-04-02,Riviera Beach,2.0,24003
10181,2020-04-02,Horn Point,0.0,24019
10188,2020-04-02,Piney Run,0.0,24023
10200,2020-04-02,HU-Beltsville,0.0,24033
10212,2020-04-02,Fall River,0.0,25005
10230,2020-04-02,SPRINGFIELDSP,0.0,25013
10234,2020-04-02,WARE,0.0,25015
10242,2020-04-02,BOSTON-KENMORE,1.0,25025
10247,2020-04-02,Boston - Roxbury,1.0,25025
10254,2020-04-02,Worcester,0.0,25027
10262,2020-04-02,LANSING FILLEY ST,0.0,26065
10267,2020-04-02,GRAND RAPIDS,0.0,26081
10272,2020-04-02,MONROE STERLING ST PK,0.0,26115
10273,2020-04-02,WEST OLIVE,1.0,26139
10275,2020-04-02,PORT HURON,0.0,26147
10285,2020-04-02,ALLEN PARK,0.0,26163
10286,2020-04-02,DETROIT - SOUTHWEST ,0.0,26163
10292,2020-04-02,NMH48217,0.0,26163
10295,2020-04-02,DET POLICE 4TH,1.0,26163
10298,2020-04-02,TRINITY ST MARKS,0.0,26163
10299,2020-04-02,MILITARY PARK,0.0,26163
10307,2020-04-02,Blaine,0.0,27003
10320,2020-04-02,Minneapolis-Downtown,0.0,27053
10349,2020-04-02,Jackson NCORE,0.0,28049
10352,2020-04-02,PASCAGOULA,0.0,28059
10361,2020-04-02,Buick NE,1.0,29093
10364,2020-04-02,Troost,0.0,29095
10370,2020-04-02,"Herculaneum, Mott Street",0.0,29099
10374,2020-04-02,MTSP,0.0,29137
10375,2020-04-02,Rider Trail I-70,0.0,29189
10382,2020-04-02,BLAIR STREET,0.0,29510
10432,2020-04-02,Billings Coburn Rd,0.0,30111
10438,2020-04-02,NCORE,0.0,31055
10439,2020-04-02,16th and Whitmore,0.0,31055
10444,2020-04-02,Sheldon Station,0.0,31109
10471,2020-04-02,Jerome Mack,0.0,32003
10497,2020-04-02,Reno3,0.0,32031
10535,2020-04-02,Miller State Park,0.0,33011
10536,2020-04-02,Pembroke Exchange St,1.0,33013
10541,2020-04-02,Portsmouth,1.0,33015
10548,2020-04-02,Londonderry - Moose Hill,0.0,33015
10552,2020-04-02,Brigantine,0.0,34001
10559,2020-04-02,Camden Spruce St,0.0,34007
10567,2020-04-02,Newark Firehouse,0.0,34013
10570,2020-04-02,Bayonne,0.0,34017
10572,2020-04-02,Jersey City,1.0,34017
10587,2020-04-02,Chester,0.0,34027
10589,2020-04-02,Elizabeth,0.0,34039
10592,2020-04-02,Elizabeth Trailer,1.0,34039
10596,2020-04-02,Columbia,1.0,34041
10625,2020-04-02,Bloomfield,0.0,35045
10633,2020-04-02,Substation,0.0,35045
10715,2020-04-02,BAYVIEW,1.0,37013
10716,2020-04-02,Southport DRR,0.0,37019
10718,2020-04-02,Skyland DRR,0.0,37021
10719,2020-04-02,LENOIR,0.0,37027
10729,2020-04-02,Durham Armory,0.0,37063
10738,2020-04-02,HATTIEAVEN,0.0,37067
10742,2020-04-02,Canton DRR,0.0,37087
10746,2020-04-02,JAMESVIL,0.0,37117
10757,2020-04-02,Semora DRR,0.0,37145
10763,2020-04-02,Millbrook NCore,0.0,37183
10772,2020-04-02,Lostwood NWR,1.0,38013
10777,2020-04-02,Bismarck Residential,0.0,38015
10782,2020-04-02,Fargo NW,0.0,38017
10787,2020-04-02,TRNP-NU,0.0,38053
10791,2020-04-02,Beulah North,1.0,38057
10796,2020-04-02,Hannover,1.0,38065
10801,2020-04-02,RYDER,0.0,38101
10803,2020-04-02,West Union,0.0,39001
10805,2020-04-02,Lima,0.0,39003
10806,2020-04-02,Conneaut,0.0,39007
10807,2020-04-02,Shadyside PSD,0.0,39013
10808,2020-04-02,Amanda  Elementary,0.0,39017
10809,2020-04-02,Yankee Road,0.0,39017
10810,2020-04-02,Made,1.0,39017
10813,2020-04-02,Mud Run,0.0,39023
10815,2020-04-02,East Liverpool,0.0,39029
10816,2020-04-02,St Theodosius,0.0,39035
10817,2020-04-02,Fire Station 13,0.0,39035
10824,2020-04-02,G.T.Craig,0.0,39035
10825,2020-04-02,Harvard Yards,0.0,39035
10831,2020-04-02,Columbus - Fairgrounds,0.0,39049
10834,2020-04-02,Cheshire,2.0,39053
10837,2020-04-02,Colerain,0.0,39061
10843,2020-04-02,Taft,0.0,39061
10847,2020-04-02,Steubenville,0.0,39081
10848,2020-04-02,Eastlake,2.0,39085
10850,2020-04-02,Painesville - JFS,0.0,39085
10852,2020-04-02,Ironton - ODOT,0.0,39087
10853,2020-04-02,Collins Park,0.0,39095
10855,2020-04-02,Youngstown - Oakhill,1.0,39099
10859,2020-04-02,Hackney,0.0,39115
10868,2020-04-02,East High School,0.0,39153
10869,2020-04-02,Akron NIFH/STEM,0.0,39153
10875,2020-04-02,STILWELL CASTNET & NCORE,0.0,40001
10891,2020-04-02,Kremlin,0.0,40047
10894,2020-04-02,Ponca City,0.0,40071
10895,2020-04-02,Pryor,0.0,40097
10896,2020-04-02,Ft. Gibson,0.0,40101
10905,2020-04-02,North OKC,0.0,40109
10916,2020-04-02,Tulsa 0175,0.0,40143
10919,2020-04-02,Tulsa 0179,0.0,40143
10920,2020-04-02,Tulsa 0235,0.0,40143
10925,2020-04-02,Tulsa,0.0,40143
10956,2020-04-02,Portland - SE Lafayette,0.0,41051
11077,2020-04-02,NEW,1.0,42101
11079,2020-04-02,RIT,2.0,42101
11115,2020-04-02,E Providence,0.0,44007
11119,2020-04-02,Jenkins Avenue,0.0,45019
11123,2020-04-02,Cape Romain,0.0,45019
11133,2020-04-02,Greenville-ESC,0.0,45045
11136,2020-04-02,Irmo,0.0,45063
11141,2020-04-02,Parklane,0.0,45079
11147,2020-04-02,York Landfill,0.0,45091
11204,2020-04-02,Eastman Ross N Robinson,2.0,47163
11205,2020-04-02,Skyland Drive,3.0,47163
11414,2020-04-02,Underhill,0.0,50007
11421,2020-04-02,RUTLAND,0.0,50021
11424,2020-04-02,SHIRLEY PLANTATION,0.0,51036
11426,2020-04-02,FRANCONIA,0.0,51059
11433,2020-04-02,MATH & SCIENCE CTR,0.0,51087
11441,2020-04-02,EAST VINTON ELEMENTARY SCHOOL,0.0,51161
11442,2020-04-02,Rockingham,1.0,51165
11445,2020-04-02,HAMPTON,0.0,51650
11447,2020-04-02,NORFOLK - NOAA,0.0,51710
11458,2020-04-02,Cheeka Peak,0.0,53009
11481,2020-04-02,Seattle-Beacon Hill,0.0,53033
11498,2020-04-02,Anacortes-202 Ave (SO-AQS),0.0,53057
11533,2020-04-02,Bean,0.0,54057
11540,2020-04-02,GREEN BAY E HIGH,0.0,55009
11542,2020-04-02,MADISON EAST,0.0,55025
11553,2020-04-02,POTAWATOMI ,0.0,55041
11562,2020-04-02,MILWAUKEE SER DNR,0.0,55079
11564,2020-04-02,RHINELANDER,0.0,55085
11580,2020-04-02,Sinclair In-Town,1.0,56007
11594,2020-04-02,Cheyenne NCore,0.0,56021
11624,2020-04-02,Moxa Arch,0.0,56037
11653,2020-04-02,Long Beach Signal Hill,0.0,84006
11668,2020-04-02,KS Hawaii,0.0,84015
11675,2020-04-02,East Chicago - Marina,6.0,84018
11687,2020-04-02,Lake Ilo,0.0,84038
11701,2020-04-02,Happy Hill,0.0,84047
11716,2020-04-02,Laramie County Mobile,0.0,84056
11721,2020-04-02,James Town Mobile,0.0,84056
11770,2020-05-02,NCore,9.0,02090
11786,2020-05-02,Miami Jones Ranch,1.0,04007
11787,2020-05-02,Miami Town Site,1.0,04007
11789,2020-05-02,Hayden,1.0,04007
11812,2020-05-02,Phoenix JLG Supersite,0.0,04013
11883,2020-05-02,Oakland West,0.0,06001
11917,2020-05-02,Concord,1.0,06013
11918,2020-05-02,Richmond - 7th St,0.0,06013
11922,2020-05-02,Bethel Island,1.0,06013
11927,2020-05-02,San Pablo - Rumrill,0.0,06013
11940,2020-05-02,Fresno - Garland,0.0,06019
11961,2020-05-02,Calexico - Ethel Street,0.0,06025
11977,2020-05-02,NCore - White Mountain Research Station - OVL,0.0,06027
12046,2020-05-02,LAX-Hastings,0.0,06037
12154,2020-05-02,Riverside - Rubidoux,0.0,06065
12173,2020-05-02,Arden Arcade - Del Paso Manor,0.0,06067
12215,2020-05-02,Fontana - Arrow Highway,0.0,06071
12260,2020-05-02,Mesa 2 /Nipomo,0.0,06079
12348,2020-05-02,Vallejo,0.0,06095
12412,2020-05-02,Welby - 78th Ave. & Steele St.,0.0,08001
12419,2020-05-02,7004,1.0,08007
12427,2020-05-02,Denver - CAMP - 2105 Broadway,0.0,08031
12442,2020-05-02,Colorado Springs - Highway 24,0.0,08041
12485,2020-05-02,Bridgeport,0.0,09001
12500,2020-05-02,Cornwall,0.0,09005
12506,2020-05-02,New Haven - Criscuolo Park,0.0,09009
12518,2020-05-02,LUMS 2,0.0,10003
12520,2020-05-02,Rte 9 Del. City,0.0,10003
12525,2020-05-02,BELLFNT2,0.0,10003
12530,2020-05-02,MLK,0.0,10003
12543,2020-05-02,McMillan NCORE,0.0,11001
12565,2020-05-02,NCORE,1.0,12011
12574,2020-05-02,Crystal River Preserve,0.0,12017
12583,2020-05-02,Kooker Park,1.0,12031
12587,2020-05-02,Cedar Bay,1.0,12031
12609,2020-05-02,EAST BAY,0.0,12057
12611,2020-05-02,APOLLO BEACH,0.0,12057
12616,2020-05-02,DAVIS ISLAND,0.0,12057
12640,2020-05-02,Port Manatee,0.0,12081
12658,2020-05-02,FBHWWTP,1.0,12089
12685,2020-05-02,Sikes Elementary School,0.0,12105
12715,2020-05-02,Macon Forestry,0.0,13021
12716,2020-05-02,Savannah East President,0.0,13051
12719,2020-05-02,Savannah L&A,0.0,13051
12728,2020-05-02,South DeKalb,0.0,13089
12729,2020-05-02,Rome-Kraftsman,0.0,13115
12731,2020-05-02,United Ave,0.0,13121
12748,2020-05-02,Augusta,0.0,13245
12751,2020-05-02,Hawaii Volcanoes NP - Visitor's Center,0.0,15001
12753,2020-05-02,Hilo,1.0,15001
12755,2020-05-02,Kona,0.0,15001
12757,2020-05-02,Pahala,1.0,15001
12759,2020-05-02,Ocean View,0.0,15001
12761,2020-05-02,Mountain View,2.0,15001
12765,2020-05-02,Kapolei,0.0,15003
12769,2020-05-02,Honolulu,0.0,15003
12780,2020-05-02,St. Lukes Meridian,0.0,16001
12783,2020-05-02,Pocatello STP,8.0,16005
12798,2020-05-02,Soda Springs Monsanto,1.0,16029
12814,2020-05-02,Bondville,0.0,17019
12865,2020-05-02,New Albany,0.0,18043
12882,2020-05-02,Gary-IITRI,0.0,18089
12886,2020-05-02,Hammond-141st St,1.0,18089
12898,2020-05-02,Indpls-Harding St,0.0,18097
12904,2020-05-02,Indpls-Washington Park,0.0,18097
12936,2020-05-02,Evansville-Buena Vista,0.0,18163
12941,2020-05-02,Terre Haute-Lafayette Ave,1.0,18167
12952,2020-05-02,"Clinton, Chancy Park",0.0,19045
12955,2020-05-02,PUBLIC HEALTH,0.0,19113
12956,2020-05-02,TAIT CUMMINS,0.0,19113
12958,2020-05-02,"Muscatine, Greenwood",0.0,19139
12960,2020-05-02,"Muscatine, High School East Campus",0.0,19139
12961,2020-05-02,"Muscatine, Musser Park",0.0,19139
12968,2020-05-02,"Davenport, 10th & Vine",0.0,19163
12971,2020-05-02,Lake Sugema,0.0,19177
12980,2020-05-02,Chanute,0.0,20133
12995,2020-05-02,PECK,0.0,20191
13000,2020-05-02,Cedar Bluff,-1.0,20195
13005,2020-05-02,WY/KC,0.0,20209
13019,2020-05-02,WATSON,0.0,21111
13025,2020-05-02,Cannons Lane,0.0,21111
13033,2020-05-02,Firearms Training,0.0,21111
13090,2020-05-02,Chalmette Vista,0.0,22087
13110,2020-05-02,MICMAC,0.0,23003
13116,2020-05-02,Portland - Deering Oaks,0.0,23005
13122,2020-05-02,Acadia NP - McFarland,0.0,23009
13126,2020-05-02,Moran,0.0,24001
13127,2020-05-02,Horse Rock,1.0,24001
13128,2020-05-02,Riviera Beach,1.0,24003
13135,2020-05-02,Essex,0.0,24005
13140,2020-05-02,Horn Point,0.0,24019
13147,2020-05-02,Piney Run,0.0,24023
13159,2020-05-02,HU-Beltsville,0.0,24033
13172,2020-05-02,Fall River,0.0,25005
13190,2020-05-02,SPRINGFIELDSP,0.0,25013
13194,2020-05-02,WARE,0.0,25015
13202,2020-05-02,BOSTON-KENMORE,0.0,25025
13207,2020-05-02,Boston - Roxbury,0.0,25025
13214,2020-05-02,Worcester,0.0,25027
13222,2020-05-02,LANSING FILLEY ST,1.0,26065
13228,2020-05-02,GRAND RAPIDS,0.0,26081
13233,2020-05-02,MONROE STERLING ST PK,0.0,26115
13234,2020-05-02,WEST OLIVE,1.0,26139
13236,2020-05-02,PORT HURON,0.0,26147
13246,2020-05-02,ALLEN PARK,0.0,26163
13247,2020-05-02,DETROIT - SOUTHWEST ,0.0,26163
13252,2020-05-02,NMH48217,1.0,26163
13255,2020-05-02,DET POLICE 4TH,0.0,26163
13258,2020-05-02,TRINITY ST MARKS,0.0,26163
13259,2020-05-02,MILITARY PARK,0.0,26163
13265,2020-05-02,Blaine,0.0,27003
13278,2020-05-02,Minneapolis-Downtown,1.0,27053
13307,2020-05-02,Jackson NCORE,0.0,28049
13310,2020-05-02,PASCAGOULA,0.0,28059
13320,2020-05-02,Buick NE,1.0,29093
13323,2020-05-02,Troost,0.0,29095
13329,2020-05-02,"Herculaneum, Mott Street",0.0,29099
13333,2020-05-02,MTSP,0.0,29137
13334,2020-05-02,Rider Trail I-70,0.0,29189
13341,2020-05-02,BLAIR STREET,0.0,29510
13392,2020-05-02,Billings Coburn Rd,0.0,30111
13398,2020-05-02,NCORE,0.0,31055
13399,2020-05-02,16th and Whitmore,0.0,31055
13404,2020-05-02,Sheldon Station,0.0,31109
13431,2020-05-02,Jerome Mack,0.0,32003
13457,2020-05-02,Reno3,0.0,32031
13496,2020-05-02,Miller State Park,0.0,33011
13497,2020-05-02,Pembroke Exchange St,4.0,33013
13502,2020-05-02,Portsmouth,2.0,33015
13509,2020-05-02,Londonderry - Moose Hill,0.0,33015
13513,2020-05-02,Brigantine,0.0,34001
13520,2020-05-02,Camden Spruce St,0.0,34007
13527,2020-05-02,Newark Firehouse,0.0,34013
13530,2020-05-02,Bayonne,0.0,34017
13532,2020-05-02,Jersey City,0.0,34017
13547,2020-05-02,Chester,0.0,34027
13549,2020-05-02,Elizabeth,0.0,34039
13552,2020-05-02,Elizabeth Trailer,0.0,34039
13557,2020-05-02,Columbia,0.0,34041
13586,2020-05-02,Bloomfield,0.0,35045
13594,2020-05-02,Substation,0.0,35045
13676,2020-05-02,BAYVIEW,0.0,37013
13677,2020-05-02,Southport DRR,0.0,37019
13679,2020-05-02,Skyland DRR,0.0,37021
13680,2020-05-02,LENOIR,0.0,37027
13690,2020-05-02,Durham Armory,0.0,37063
13699,2020-05-02,HATTIEAVEN,0.0,37067
13703,2020-05-02,Canton DRR,0.0,37087
13707,2020-05-02,JAMESVIL,0.0,37117
13718,2020-05-02,Semora DRR,0.0,37145
13724,2020-05-02,Millbrook NCore,0.0,37183
13732,2020-05-02,Lostwood NWR,0.0,38013
13737,2020-05-02,Bismarck Residential,0.0,38015
13742,2020-05-02,Fargo NW,0.0,38017
13747,2020-05-02,TRNP-NU,0.0,38053
13751,2020-05-02,Beulah North,0.0,38057
13756,2020-05-02,Hannover,0.0,38065
13761,2020-05-02,RYDER,0.0,38101
13762,2020-05-02,West Union,0.0,39001
13764,2020-05-02,Lima,0.0,39003
13765,2020-05-02,Conneaut,0.0,39007
13766,2020-05-02,Shadyside PSD,0.0,39013
