,date,sitename,value,aqi_value,aqi_category,fips
362534,2020-15-05,Copan,9.0,9,0,40147
362706,2020-15-05,NEW,26.0,25,0,42101
362755,2020-15-05,Jenkins Avenue,16.0,16,0,45019
362770,2020-15-05,Greenville-ESC,13.0,12,0,45045
362778,2020-15-05,Cayce City Hall,27.0,26,0,45063
362795,2020-15-05,Research Farm,29.0,27,0,46011
362799,2020-15-05,Watertown,30.0,28,0,46029
362803,2020-15-05,WIND CAVE,7.0,7,0,46033
362808,2020-15-05,Badlands,9.0,8,0,46071
362812,2020-15-05,Black Hawk,4.0,5,0,46093
362813,2020-15-05,Sioux Falls,20.0,19,0,46099
362815,2020-15-05,Credit Union,13.0,13,0,46103
362819,2020-15-05,UC1,26.0,25,0,46127
362931,2020-15-05,El Paso UTEP C12,19.0,19,0,48141
362938,2020-15-05,Socorro Hueco C49,30.0,28,0,48141
363160,2020-15-05,Kennewick-Metaline,6.0,6,0,53005
363220,2020-15-05,Cheney-Turnbull (SO),3.0,3,0,53063
363221,2020-15-05,Spokane-Augusta Ave,11.0,10,0,53063
363229,2020-15-05,Colville-E 1st St,8.0,8,0,53065
363234,2020-15-05,Burbank-Maple Street,9.0,8,0,53071
363243,2020-15-05,Yakima-4th Ave,7.0,6,0,53077
363281,2020-15-05,Horicon Wildlife Area,11.0,10,0,55027
363288,2020-15-05,Eau Claire,9.0,9,0,55035
363316,2020-15-05,MILWAUKEE SER DNR,12.0,11,0,55079
363320,2020-15-05,MILWAUKEE COLLEGE AVE.-NR,12.0,12,0,55079
363339,2020-15-05,Devils Lake,10.0,9,0,55111
363353,2020-15-05,WAUKESHA - CLEVELAND AVE,13.0,12,0,55133
363365,2020-15-05,Converse County Long-Term,9.0,9,0,56009
363371,2020-15-05,Johnson County,3.0,4,0,56019
363374,2020-15-05,Cheyenne NCore,5.0,6,0,56021
363380,2020-15-05,Sheridan PD,8.0,7,0,56033
363385,2020-15-05,Boulder,1.0,1,0,56035
363388,2020-15-05,Daniel South,8.0,8,0,56035
363402,2020-15-05,Wamsutter,5.0,6,0,56037
363405,2020-15-05,Moxa Arch,1.0,2,0,56037
363414,2020-15-05,Murphy Ridge,6.0,6,0,56041
363421,2020-15-05,Laurel,36.0,34,0,84002
363429,2020-15-05,Olancha,10.0,10,0,84006
363445,2020-15-05,Paonia,10.0,10,0,84008
363462,2020-15-05,Princess Anne,16.0,16,0,84024
363464,2020-15-05,Pocomoke City,15.0,14,0,84024
363476,2020-15-05,Reno4,10.0,9,0,84032
363481,2020-15-05,Ramblewood Park,13.0,12,0,84037
363485,2020-15-05,Lake Ilo,4.0,5,0,84038
363501,2020-15-05,Aberdeen,21.0,19,0,84046
363515,2020-15-05,Madison University Ave,13.0,13,0,84055
363522,2020-15-05,Laramie County Mobile,6.0,6,0,84056
363527,2020-15-05,James Town Mobile,10.0,9,0,84056
363550,2020-15-05,Santa Rosa Rancheria,31.0,29,0,TT542
363558,2020-16-05,NO. BHAM,23.0,22,0,01073
363566,2020-16-05,WYLAM,20.0,19,0,01073
363573,2020-16-05,Shuttlesworth,30.0,29,0,01073
363581,2020-16-05,Garden,12.0,11,0,02020
363583,2020-16-05,Parkgate (Eagle River),17.0,16,0,02020
363589,2020-16-05,NCore,13.0,12,0,02090
363593,2020-16-05,Floyd Dryden,10.0,10,0,02110
363595,2020-16-05,Butte (Harrison Court),14.0,13,0,02170
363603,2020-16-05,Payson Well Site,15.0,15,0,04007
363608,2020-16-05,Hayden,20.0,19,0,04007
363610,2020-16-05,Miami Golf Course,22.0,21,0,04007
363613,2020-16-05,Alamo Lake,16.0,15,0,04012
363615,2020-16-05,Ft McD Yuma Frank-AZ,46.0,44,0,04013
363618,2020-16-05,StJohns,28.0,26,0,04013
363621,2020-16-05,Senior Center,38.0,35,0,04013
363626,2020-16-05,LEHI,28.0,26,0,04013
363629,2020-16-05,High School,33.0,31,0,04013
363633,2020-16-05,Phoenix JLG Supersite,26.0,24,0,04013
363638,2020-16-05,Ajo,13.0,12,0,04019
363639,2020-16-05,Orange Grove,17.0,16,0,04019
363641,2020-16-05,Rillito,33.0,31,0,04019
363644,2020-16-05,South Tucson,21.0,20,0,04019
363656,2020-16-05,Green Valley,12.0,11,0,04019
363662,2020-16-05,Geronimo,28.0,26,0,04019
363666,2020-16-05,Sacaton,36.0,33,0,04021
363667,2020-16-05,CasaBlanca,41.0,38,0,04021
363670,2020-16-05,Nogales Post Office,24.0,22,0,04023
363676,2020-16-05,Yuma Supersite,21.0,20,0,04027
363726,2020-16-05,Chico -  East,13.0,12,0,06007
363732,2020-16-05,San Andreas,11.0,11,0,06009
363736,2020-16-05,Colusa - Sunrise Blvd.,28.0,27,0,06011
363756,2020-16-05,South Lake Tahoe - Sandy Way,5.0,6,0,06017
363776,2020-16-05,Willows-Colusa,12.0,11,0,06021
363779,2020-16-05,Jacobs,6.0,6,0,06023
363783,2020-16-05,Calexico - Ethel Street,41.0,39,0,06025
363786,2020-16-05,Brawley - 220 Main Street,39.0,37,0,06025
363789,2020-16-05,El Centro - 9th Street,44.0,42,0,06025
363792,2020-16-05,Westmorland - 570 Cook St,39.0,37,0,06025
363795,2020-16-05,Niland - English Road,47.0,44,0,06025
363799,2020-16-05,NCore - White Mountain Research Station - OVL,33.0,31,0,06027
363802,2020-16-05,Lone Pine,19.0,19,0,06027
363803,2020-16-05,Dirty Socks,16.0,15,0,06027
363804,2020-16-05,Shell Cut,13.0,13,0,06027
363805,2020-16-05,Bill Stanley,13.0,12,0,06027
363806,2020-16-05,Lizard Tail,13.0,12,0,06027
363807,2020-16-05,North Beach,13.0,12,0,06027
363808,2020-16-05,Mill Site,13.0,12,0,06027
363811,2020-16-05,Coso Junction,16.0,16,0,06027
363812,2020-16-05,Keeler,13.0,12,0,06027
363820,2020-16-05,Mojave - 923 Poole St.,22.0,20,0,06029
363839,2020-16-05,Glendora - Laurel,31.0,30,0,06037
363847,2020-16-05,Los Angeles - N. Main Street,30.0,29,0,06037
363876,2020-16-05,Lancaster-Division,25.0,24,0,06037
363881,2020-16-05,Madera-City,24.0,23,0,06039
363891,2020-16-05,Yosemite Village - Visitor Center,10.0,9,0,06043
363896,2020-16-05,Fort Bragg High School,2.0,3,0,06045
363901,2020-16-05,Mammoth Lakes,12.0,12,0,06051
363903,2020-16-05,Lee Vining,11.0,10,0,06051
363905,2020-16-05,Mono Shore,10.0,10,0,06051
363911,2020-16-05,King City AMS,26.0,24,0,06053
363928,2020-16-05,Anaheim,25.0,23,0,06059
363946,2020-16-05,Roseville - N.Sunrise/Douglas,9.0,9,0,06061
363966,2020-16-05,Indio - Jackson Street,32.0,30,0,06065
363968,2020-16-05,Saul Martinez,50.0,47,0,06065
363972,2020-16-05,Palm Springs - Fire Station,27.0,25,0,06065
363978,2020-16-05,Riverside - Rubidoux,52.0,48,0,06065
363984,2020-16-05,Mira Loma - Van Buren,54.0,50,0,06065
363989,2020-16-05,Lake Elsinore - W. Flint Street,26.0,25,0,06065
364002,2020-16-05,Downtown Sacramento - T Street,11.0,11,0,06067
364013,2020-16-05,Hollister AMS,8.0,7,0,06069
364019,2020-16-05,Barstow,32.0,31,0,06071
364025,2020-16-05,Lucerne Valley,25.0,23,0,06071
364035,2020-16-05,Upland,36.0,33,0,06071
364039,2020-16-05,Trona - Athol and Telegraph,22.0,20,0,06071
364046,2020-16-05,Hesperia - Olive Street,26.0,24,0,06071
364054,2020-16-05,San Bernadino - 4th Street,42.0,40,0,06071
364079,2020-16-05,Manteca,17.0,16,0,06077
364082,2020-16-05,TracyAP,15.0,14,0,06077
364086,2020-16-05,Paso Robles - Santa Fe Ave,11.0,10,0,06079
364087,2020-16-05,Mesa 2 /Nipomo,70.0,58,1,06079
364092,2020-16-05,San Luis Obispo - Higuera St,12.0,11,0,06079
364094,2020-16-05,Nipomo Mesa CDF,61.0,54,1,06079
364100,2020-16-05,Nipomo RP,30.0,29,0,06079
364103,2020-16-05,Atascadero2,5.0,5,0,06079
364114,2020-16-05,Santa Barbara,33.0,31,0,06083
364119,2020-16-05,Santa Maria - Broadway,35.0,32,0,06083
364129,2020-16-05,Las Flores Canyon,18.0,18,0,06083
364132,2020-16-05,Lompoc H Street,19.0,18,0,06083
364136,2020-16-05,Goleta,27.0,26,0,06083
364188,2020-16-05,Modesto - 14th Street,15.0,14,0,06099
364195,2020-16-05,Yuba City,8.0,8,0,06101
364212,2020-16-05,Visalia - N. Church Street,33.0,31,0,06107
364230,2020-16-05,Simi Valley - Cochran Street,22.0,21,0,06111
364234,2020-16-05,El Rio - Rio Mesa School #2,29.0,27,0,06111
364246,2020-16-05,Welby - 78th Ave. & Steele St.,15.0,15,0,08001
364261,2020-16-05,Denver - CAMP - 2105 Broadway,4.0,5,0,08031
364267,2020-16-05,La Casa NCORE - 4545 Navajo St.,11.0,10,0,08031
364298,2020-16-05,Ft. Collins - CSU Facilities,3.0,3,0,08069
364325,2020-16-05,Danbury,9.0,9,0,09001
364332,2020-16-05,Hartford-Huntley,9.0,8,0,09003
364336,2020-16-05,East Hartford,8.0,8,0,09003
364341,2020-16-05,Cornwall,7.0,6,0,09005
364349,2020-16-05,New Haven - Criscuolo Park,9.0,9,0,09009
364357,2020-16-05,Groton Fort Griswold,11.0,11,0,09011
364393,2020-16-05,McMillan NCORE,14.0,14,0,11001
364406,2020-16-05,Melbourne,17.0,17,0,12009
364416,2020-16-05,NCORE,8.0,7,0,12011
364433,2020-16-05,Kooker Park,26.0,24,0,12031
364440,2020-16-05,Mandarin,19.0,18,0,12031
364461,2020-16-05,GARDINIER,15.0,15,0,12057
364467,2020-16-05,DAVIS ISLAND,16.0,16,0,12057
364546,2020-16-05,Fl. Baptist Children's Home,13.0,12,0,12105
364548,2020-16-05,Palatka,18.0,18,0,12107
364559,2020-16-05,Paw Park,15.0,14,0,12115
364575,2020-16-05,Macon Forestry,16.0,15,0,13021
364581,2020-16-05,Savannah L&A,21.0,20,0,13051
364588,2020-16-05,Athens,14.0,13,0,13059
364599,2020-16-05,South DeKalb,17.0,16,0,13089
364617,2020-16-05,Gwinnett Tech,16.0,15,0,13135
364618,2020-16-05,Gainesville,19.0,19,0,13139
364623,2020-16-05,Warner Robins,19.0,19,0,13153
364634,2020-16-05,Augusta,13.0,12,0,13245
364641,2020-16-05,Rossville,22.0,21,0,13295
364657,2020-16-05,Honolulu,7.0,6,0,15003
364663,2020-16-05,Pearl City,8.0,7,0,15003
364667,2020-16-05,Boise Fire Station,8.0,8,0,16001
364679,2020-16-05,Pocatello Garrett and Gould,13.0,13,0,16005
364685,2020-16-05,Sandpoint U of I,4.0,5,0,16017
364691,2020-16-05,Nampa Fire Station,11.0,10,0,16027
364706,2020-16-05,Pinehurst,8.0,8,0,16079
364837,2020-16-05,Gary-IITRI,8.0,7,0,18089
364857,2020-16-05,Indpls-Washington Park,17.0,16,0,18097
364868,2020-16-05,Portage-Hwy 12,42.0,40,0,18127
364945,2020-16-05,Buffalo,18.0,18,0,19163
364956,2020-16-05,Chanute,12.0,11,0,20133
364961,2020-16-05,WHlthDpt,11.0,11,0,20173
364966,2020-16-05,KNI-Topeka,13.0,12,0,20177
364968,2020-16-05,Goodland,5.0,5,0,20181
364971,2020-16-05,PECK,15.0,15,0,20191
364975,2020-16-05,Cedar Bluff,3.0,3,0,20195
364980,2020-16-05,WY/KC,15.0,15,0,20209
365015,2020-16-05,WATSON,16.0,16,0,21111
365021,2020-16-05,Cannons Lane,14.0,14,0,21111
365025,2020-16-05,Near Road,15.0,14,0,21111
365029,2020-16-05,Carrithers Middle School,12.0,11,0,21111
365031,2020-16-05,Firearms Training,15.0,14,0,21111
365119,2020-16-05,Presque Isle Riverside,15.0,15,0,23003
365339,2020-16-05,DEARBORN,10.0,10,0,26163
365360,2020-16-05,Blaine,7.0,6,0,27003
365380,2020-16-05,Minneapolis-Lowry Ave,9.0,9,0,27053
365381,2020-16-05,Minneapolis-Pacific St,14.0,13,0,27053
365389,2020-16-05,Minneapolis - Bottineau/Marshall Terrace,10.0,10,0,27053
365401,2020-16-05,St. Paul - Downtown,10.0,9,0,27123
365456,2020-16-05,St. Joseph,17.0,17,0,29021
365477,2020-16-05,Hillcrest HS,6.0,6,0,29077
365482,2020-16-05,Front Street,14.0,13,0,29095
365487,2020-16-05,CARTHAGE,10.0,9,0,29097
365492,2020-16-05,ARNOLD WEST,12.0,11,0,29099
365499,2020-16-05,MTSP,7.0,7,0,29137
365521,2020-16-05,Branch Street,12.0,12,0,29510
365528,2020-16-05,Lewistown,4.0,4,0,30027
365530,2020-16-05,White Fish Dead End,9.0,8,0,30029
365531,2020-16-05,Kalispell Flathead Electric,14.0,13,0,30029
365532,2020-16-05,Columbia Falls,7.0,6,0,30029
365541,2020-16-05,Libby Courthouse,8.0,7,0,30053
365545,2020-16-05,Missoula Boyd Park,9.0,8,0,30063
365551,2020-16-05,Malta,6.0,6,0,30071
365555,2020-16-05,Broadus,7.0,6,0,30075
365563,2020-16-05,Birney,5.0,5,0,30087
365565,2020-16-05,Thompson Falls HS,7.0,6,0,30089
365567,2020-16-05,Butte Greely School,3.0,4,0,30093
365573,2020-16-05,NCORE,13.0,12,0,31055
365593,2020-16-05,Paul Meyer,21.0,20,0,32003
365597,2020-16-05,Walter Johnson,20.0,19,0,32003
365600,2020-16-05,Palo Verde,17.0,17,0,32003
365603,2020-16-05,Joe Neal,0.0,0,0,32003
365607,2020-16-05,GreenValley,21.0,19,0,32003
365612,2020-16-05,Jerome Mack,25.0,24,0,32003
365616,2020-16-05,Sunrise Acres,25.0,24,0,32003
365620,2020-16-05,Boulder City,18.0,17,0,32003
365623,2020-16-05,Jean,22.0,20,0,32003
365630,2020-16-05,Elko,12.0,11,0,32007
365633,2020-16-05,Linda,17.0,16,0,32023
365634,2020-16-05,Church,13.0,13,0,32023
365635,2020-16-05,Manse,14.0,13,0,32023
365636,2020-16-05,Glen Oaks,13.0,13,0,32023
365641,2020-16-05,Toll,15.0,15,0,32031
365646,2020-16-05,Sparks,15.0,15,0,32031
365650,2020-16-05,Spanish Springs,12.0,12,0,32031
365652,2020-16-05,Wadsworth-NV,24.0,22,0,32031
365679,2020-16-05,Miller State Park,3.0,3,0,33011
365687,2020-16-05,Portsmouth,7.0,7,0,33015
365754,2020-16-05,Anthony,24.0,23,0,35013
365756,2020-16-05,Holman Rd,27.0,25,0,35013
365759,2020-16-05,Chaparral,15.0,14,0,35013
365762,2020-16-05,Desert View,25.0,24,0,35013
365774,2020-16-05,7E Deming Airport,20.0,19,0,35029
365788,2020-16-05,Substation,11.0,11,0,35045
365801,2020-16-05,Bronx - IS52,9.0,9,0,36005
365873,2020-16-05,Taylorsville Liledoun,14.0,13,0,37003
365891,2020-16-05,CHERRYGR,13.0,12,0,37033
365895,2020-16-05,W OWEN SCH,13.0,13,0,37051
365902,2020-16-05,Durham Armory,-1.0,-999,-999,37063
365907,2020-16-05,HATTIEAVEN,19.0,18,0,37067
365921,2020-16-05,MENDNHAL,15.0,15,0,37081
365942,2020-16-05,GARINGER,16.0,16,0,37119
365983,2020-16-05,Lostwood NWR,13.0,13,0,38013
365993,2020-16-05,Fargo NW,16.0,15,0,38017
365998,2020-16-05,TRNP-NU,6.0,6,0,38053
366007,2020-16-05,Hannover,15.0,14,0,38065
366051,2020-16-05,G.T.Craig,9.0,9,0,39035
366086,2020-16-05,Taft,22.0,21,0,39061
366171,2020-16-05,Healdton,12.0,12,0,40019
366175,2020-16-05,Moore,13.0,13,0,40027
366179,2020-16-05,Lawton North,8.0,8,0,40031
366185,2020-16-05,Seiling,8.0,8,0,40043
366190,2020-16-05,Ponca City,13.0,13,0,40071
366202,2020-16-05,Near Road OKC,12.0,12,0,40109
366207,2020-16-05,North OKC,16.0,15,0,40109
366214,2020-16-05,McAlester,13.0,12,0,40121
366221,2020-16-05,Glenpool,11.0,11,0,40143
366235,2020-16-05,Copan,11.0,11,0,40147
366406,2020-16-05,NEW,12.0,12,0,42101
366454,2020-16-05,Jenkins Avenue,17.0,17,0,45019
366469,2020-16-05,Greenville-ESC,16.0,15,0,45045
366477,2020-16-05,Cayce City Hall,16.0,15,0,45063
366494,2020-16-05,Research Farm,12.0,11,0,46011
366498,2020-16-05,Watertown,13.0,12,0,46029
366502,2020-16-05,WIND CAVE,5.0,5,0,46033
366507,2020-16-05,Badlands,9.0,8,0,46071
366511,2020-16-05,Black Hawk,4.0,5,0,46093
366512,2020-16-05,Sioux Falls,13.0,13,0,46099
366514,2020-16-05,Credit Union,21.0,20,0,46103
366518,2020-16-05,UC1,19.0,19,0,46127
366629,2020-16-05,El Paso UTEP C12,20.0,19,0,48141
366636,2020-16-05,Socorro Hueco C49,27.0,26,0,48141
366856,2020-16-05,Kennewick-Metaline,11.0,10,0,53005
366917,2020-16-05,Cheney-Turnbull (SO),3.0,3,0,53063
366918,2020-16-05,Spokane-Augusta Ave,10.0,10,0,53063
366926,2020-16-05,Colville-E 1st St,12.0,11,0,53065
366931,2020-16-05,Burbank-Maple Street,13.0,13,0,53071
366940,2020-16-05,Yakima-4th Ave,8.0,7,0,53077
366976,2020-16-05,Horicon Wildlife Area,8.0,7,0,55027
366983,2020-16-05,Eau Claire,11.0,10,0,55035
367011,2020-16-05,MILWAUKEE SER DNR,6.0,6,0,55079
367015,2020-16-05,MILWAUKEE COLLEGE AVE.-NR,8.0,7,0,55079
367034,2020-16-05,Devils Lake,8.0,8,0,55111
367048,2020-16-05,WAUKESHA - CLEVELAND AVE,8.0,8,0,55133
367060,2020-16-05,Converse County Long-Term,2.0,3,0,56009
367066,2020-16-05,Johnson County,1.0,2,0,56019
367070,2020-16-05,Cheyenne NCore,3.0,4,0,56021
367076,2020-16-05,Sheridan PD,6.0,6,0,56033
367081,2020-16-05,Boulder,3.0,4,0,56035
367084,2020-16-05,Daniel South,8.0,7,0,56035
367098,2020-16-05,Wamsutter,6.0,6,0,56037
367101,2020-16-05,Moxa Arch,2.0,3,0,56037
367110,2020-16-05,Murphy Ridge,7.0,7,0,56041
367116,2020-16-05,Laurel,19.0,19,0,84002
367124,2020-16-05,Olancha,14.0,14,0,84006
367142,2020-16-05,Paonia,8.0,8,0,84008
367159,2020-16-05,Princess Anne,13.0,13,0,84024
367161,2020-16-05,Pocomoke City,12.0,12,0,84024
367173,2020-16-05,Reno4,10.0,9,0,84032
367178,2020-16-05,Ramblewood Park,13.0,13,0,84037
367182,2020-16-05,Lake Ilo,6.0,6,0,84038
367200,2020-16-05,Aberdeen,16.0,16,0,84046
367214,2020-16-05,Madison University Ave,10.0,10,0,84055
367221,2020-16-05,Laramie County Mobile,5.0,5,0,84056
367226,2020-16-05,James Town Mobile,7.0,6,0,84056
367241,2020-16-05,Indio-29 Palms,34.0,31,0,840TT
367252,2020-16-05,Santa Rosa Rancheria,32.0,31,0,TT542
367260,2020-17-05,NO. BHAM,16.0,15,0,01073
367268,2020-17-05,WYLAM,14.0,13,0,01073
367275,2020-17-05,Shuttlesworth,16.0,15,0,01073
367283,2020-17-05,Garden,13.0,12,0,02020
367285,2020-17-05,Parkgate (Eagle River),13.0,12,0,02020
367291,2020-17-05,NCore,5.0,5,0,02090
367295,2020-17-05,Floyd Dryden,11.0,10,0,02110
367297,2020-17-05,Butte (Harrison Court),15.0,15,0,02170
367299,2020-17-05,Paul Spur Chemical Lime Plant,16.0,16,0,04003
367306,2020-17-05,Payson Well Site,16.0,16,0,04007
367311,2020-17-05,Hayden,20.0,19,0,04007
367313,2020-17-05,Miami Golf Course,21.0,20,0,04007
367316,2020-17-05,Alamo Lake,16.0,15,0,04012
367318,2020-17-05,Ft McD Yuma Frank-AZ,59.0,53,1,04013
367321,2020-17-05,StJohns,22.0,20,0,04013
367324,2020-17-05,Senior Center,24.0,23,0,04013
367329,2020-17-05,LEHI,28.0,27,0,04013
367332,2020-17-05,High School,22.0,20,0,04013
367336,2020-17-05,Phoenix JLG Supersite,18.0,17,0,04013
367339,2020-17-05,Bullhead City,28.0,26,0,04015
367342,2020-17-05,Ajo,14.0,14,0,04019
367343,2020-17-05,Orange Grove,19.0,18,0,04019
367345,2020-17-05,Rillito,35.0,33,0,04019
367348,2020-17-05,South Tucson,22.0,21,0,04019
367360,2020-17-05,Green Valley,14.0,13,0,04019
367366,2020-17-05,Geronimo,27.0,25,0,04019
367370,2020-17-05,Sacaton,28.0,27,0,04021
367371,2020-17-05,CasaBlanca,48.0,44,0,04021
367374,2020-17-05,Nogales Post Office,28.0,26,0,04023
367380,2020-17-05,Yuma Supersite,26.0,24,0,04027
367429,2020-17-05,Chico -  East,5.0,6,0,06007
367435,2020-17-05,San Andreas,5.0,6,0,06009
367439,2020-17-05,Colusa - Sunrise Blvd.,11.0,11,0,06011
367459,2020-17-05,South Lake Tahoe - Sandy Way,5.0,6,0,06017
367478,2020-17-05,Willows-Colusa,6.0,6,0,06021
367481,2020-17-05,Jacobs,6.0,6,0,06023
367485,2020-17-05,Calexico - Ethel Street,35.0,33,0,06025
367488,2020-17-05,Brawley - 220 Main Street,36.0,34,0,06025
367491,2020-17-05,El Centro - 9th Street,37.0,34,0,06025
367494,2020-17-05,Westmorland - 570 Cook St,33.0,31,0,06025
367497,2020-17-05,Niland - English Road,35.0,32,0,06025
367501,2020-17-05,NCore - White Mountain Research Station - OVL,34.0,31,0,06027
367504,2020-17-05,Lone Pine,49.0,45,0,06027
367505,2020-17-05,Dirty Socks,55.0,51,1,06027
367506,2020-17-05,Shell Cut,42.0,40,0,06027
367507,2020-17-05,Bill Stanley,23.0,21,0,06027
367508,2020-17-05,Lizard Tail,47.0,44,0,06027
367509,2020-17-05,North Beach,27.0,25,0,06027
367510,2020-17-05,Mill Site,24.0,22,0,06027
367513,2020-17-05,Coso Junction,17.0,17,0,06027
367514,2020-17-05,Keeler,32.0,30,0,06027
367522,2020-17-05,Mojave - 923 Poole St.,21.0,20,0,06029
367541,2020-17-05,Glendora - Laurel,24.0,23,0,06037
367549,2020-17-05,Los Angeles - N. Main Street,24.0,23,0,06037
367578,2020-17-05,Lancaster-Division,19.0,19,0,06037
367583,2020-17-05,Madera-City,12.0,12,0,06039
367593,2020-17-05,Yosemite Village - Visitor Center,14.0,13,0,06043
367598,2020-17-05,Fort Bragg High School,7.0,7,0,06045
367603,2020-17-05,Mammoth Lakes,22.0,21,0,06051
367605,2020-17-05,Lee Vining,15.0,15,0,06051
367607,2020-17-05,Mono Shore,487.0,379,5,06051
367613,2020-17-05,King City AMS,6.0,6,0,06053
367630,2020-17-05,Anaheim,16.0,16,0,06059
367648,2020-17-05,Roseville - N.Sunrise/Douglas,5.0,5,0,06061
367668,2020-17-05,Indio - Jackson Street,28.0,27,0,06065
367670,2020-17-05,Saul Martinez,30.0,29,0,06065
367674,2020-17-05,Palm Springs - Fire Station,22.0,20,0,06065
367680,2020-17-05,Riverside - Rubidoux,50.0,46,0,06065
367686,2020-17-05,Mira Loma - Van Buren,41.0,38,0,06065
367691,2020-17-05,Lake Elsinore - W. Flint Street,20.0,19,0,06065
367704,2020-17-05,Downtown Sacramento - T Street,7.0,7,0,06067
367715,2020-17-05,Hollister AMS,4.0,5,0,06069
367721,2020-17-05,Barstow,31.0,30,0,06071
367727,2020-17-05,Lucerne Valley,43.0,40,0,06071
367737,2020-17-05,Upland,27.0,26,0,06071
367741,2020-17-05,Trona - Athol and Telegraph,29.0,28,0,06071
367748,2020-17-05,Hesperia - Olive Street,27.0,25,0,06071
367756,2020-17-05,San Bernadino - 4th Street,35.0,33,0,06071
367781,2020-17-05,Manteca,10.0,9,0,06077
367784,2020-17-05,TracyAP,12.0,11,0,06077
367788,2020-17-05,Paso Robles - Santa Fe Ave,6.0,6,0,06079
367789,2020-17-05,Mesa 2 /Nipomo,7.0,7,0,06079
367794,2020-17-05,San Luis Obispo - Higuera St,2.0,3,0,06079
367796,2020-17-05,Nipomo Mesa CDF,5.0,6,0,06079
367802,2020-17-05,Nipomo RP,8.0,7,0,06079
367805,2020-17-05,Atascadero2,0.0,1,0,06079
367816,2020-17-05,Santa Barbara,17.0,16,0,06083
367821,2020-17-05,Santa Maria - Broadway,5.0,6,0,06083
367830,2020-17-05,Las Flores Canyon,8.0,7,0,06083
367833,2020-17-05,Lompoc H Street,3.0,3,0,06083
367837,2020-17-05,Goleta,12.0,12,0,06083
367888,2020-17-05,Modesto - 14th Street,12.0,11,0,06099
367895,2020-17-05,Yuba City,4.0,5,0,06101
367912,2020-17-05,Visalia - N. Church Street,32.0,30,0,06107
367930,2020-17-05,Simi Valley - Cochran Street,15.0,15,0,06111
367934,2020-17-05,El Rio - Rio Mesa School #2,13.0,13,0,06111
367946,2020-17-05,Welby - 78th Ave. & Steele St.,17.0,16,0,08001
367961,2020-17-05,Denver - CAMP - 2105 Broadway,7.0,7,0,08031
367967,2020-17-05,La Casa NCORE - 4545 Navajo St.,14.0,13,0,08031
367997,2020-17-05,Ft. Collins - CSU Facilities,7.0,6,0,08069
368024,2020-17-05,Danbury,7.0,7,0,09001
368031,2020-17-05,Hartford-Huntley,9.0,8,0,09003
368035,2020-17-05,East Hartford,8.0,8,0,09003
368040,2020-17-05,Cornwall,7.0,6,0,09005
368048,2020-17-05,New Haven - Criscuolo Park,8.0,8,0,09009
368056,2020-17-05,Groton Fort Griswold,9.0,8,0,09011
368092,2020-17-05,McMillan NCORE,12.0,11,0,11001
368105,2020-17-05,Melbourne,18.0,17,0,12009
368115,2020-17-05,NCORE,13.0,13,0,12011
368132,2020-17-05,Kooker Park,18.0,18,0,12031
368139,2020-17-05,Mandarin,15.0,15,0,12031
368160,2020-17-05,GARDINIER,27.0,26,0,12057
368166,2020-17-05,DAVIS ISLAND,16.0,16,0,12057
368245,2020-17-05,Fl. Baptist Children's Home,15.0,15,0,12105
368247,2020-17-05,Palatka,15.0,14,0,12107
368258,2020-17-05,Paw Park,13.0,12,0,12115
368274,2020-17-05,Macon Forestry,13.0,13,0,13021
368280,2020-17-05,Savannah L&A,17.0,17,0,13051
368287,2020-17-05,Athens,13.0,13,0,13059
368298,2020-17-05,South DeKalb,17.0,16,0,13089
368316,2020-17-05,Gwinnett Tech,14.0,14,0,13135
368317,2020-17-05,Gainesville,18.0,18,0,13139
368322,2020-17-05,Warner Robins,15.0,15,0,13153
368333,2020-17-05,Augusta,11.0,10,0,13245
368340,2020-17-05,Rossville,18.0,18,0,13295
368356,2020-17-05,Honolulu,5.0,6,0,15003
368362,2020-17-05,Pearl City,7.0,7,0,15003
368366,2020-17-05,Boise Fire Station,10.0,10,0,16001
368378,2020-17-05,Pocatello Garrett and Gould,35.0,33,0,16005
368385,2020-17-05,Sandpoint U of I,4.0,5,0,16017
368392,2020-17-05,Nampa Fire Station,11.0,10,0,16027
368407,2020-17-05,Pinehurst,9.0,8,0,16079
368538,2020-17-05,Gary-IITRI,10.0,10,0,18089
368558,2020-17-05,Indpls-Washington Park,20.0,19,0,18097
368569,2020-17-05,Portage-Hwy 12,13.0,13,0,18127
368645,2020-17-05,Buffalo,25.0,23,0,19163
368657,2020-17-05,Chanute,14.0,13,0,20133
368662,2020-17-05,WHlthDpt,9.0,8,0,20173
368667,2020-17-05,KNI-Topeka,8.0,8,0,20177
368669,2020-17-05,Goodland,8.0,7,0,20181
368672,2020-17-05,PECK,17.0,17,0,20191
368677,2020-17-05,Cedar Bluff,2.0,3,0,20195
368682,2020-17-05,WY/KC,13.0,12,0,20209
368718,2020-17-05,WATSON,19.0,19,0,21111
368724,2020-17-05,Cannons Lane,18.0,18,0,21111
368728,2020-17-05,Near Road,18.0,18,0,21111
368732,2020-17-05,Carrithers Middle School,16.0,16,0,21111
368734,2020-17-05,Firearms Training,20.0,19,0,21111
368822,2020-17-05,Presque Isle Riverside,13.0,12,0,23003
369043,2020-17-05,DEARBORN,8.0,8,0,26163
